"COUNTRY";"AREA";"YEAR";"MONTH";"DAY";"HAUL_NUMBER";"Longitude";"Latitude"
"ESP";1;2010;5;18;7;-4.76508333333333;36.29225
"ESP";1;2010;5;19;9;-5.0765;36.2788333333333
"ESP";1;2010;5;20;10;-3.30608333333333;36.7209166666667
"ESP";1;2010;5;20;11;-3.26783333333333;36.7018333333333
"ESP";1;2010;5;20;12;-3.05233333333333;36.6533333333333
"ESP";1;2010;5;20;13;-2.97558333333333;36.6576666666667
"ESP";1;2010;5;20;14;-2.8865;36.6215
"ESP";1;2010;5;21;15;-2.50583333333333;36.5803333333333
"ESP";1;2010;5;21;16;-2.44966666666667;36.6410833333333
"ESP";1;2010;5;21;17;-2.32083333333333;36.70975
"ESP";1;2010;5;21;18;-2.27091666666667;36.7626666666667
"ESP";1;2010;5;21;19;-2.40425;36.7563333333333
"ESP";1;2010;5;22;20;-2.5855;36.71325
"ESP";1;2010;5;22;21;-2.66433333333333;36.6625
"ESP";1;2010;5;22;22;-2.8195;36.59575
"ESP";1;2010;5;22;23;-3.01233333333333;36.5806666666667
"ESP";1;2010;5;23;24;-3.0565;36.5521666666667
"ESP";1;2010;5;23;25;-2.97216666666667;36.4713333333333
"ESP";1;2010;5;23;26;-2.80325;36.4661666666667
"ESP";1;2011;5;5;1;-4.35566666666667;36.6105
"ESP";1;2011;5;5;2;-4.45916666666667;36.5855
"ESP";1;2011;5;5;3;-4.56633333333333;36.5556666666667
"ESP";1;2011;5;6;4;-4.76558333333333;36.2918333333333
"ESP";1;2011;5;6;5;-5.07991666666667;36.2749166666667
"ESP";1;2011;5;6;6;-5.13966666666667;36.3366666666667
"ESP";1;2011;5;6;7;-5.213;36.3460833333333
"ESP";1;2011;5;7;8;-4.85133333333333;36.4525
"ESP";1;2011;5;7;9;-4.76483333333333;36.4025
"ESP";1;2011;5;7;10;-4.48683333333333;36.3938333333333
"ESP";1;2011;5;7;11;-4.28033333333333;36.49775
"ESP";1;2011;5;8;12;-4.04533333333333;36.6256666666667
"ESP";1;2011;5;8;13;-3.85166666666667;36.6110833333333
"ESP";1;2011;5;8;14;-3.58641666666667;36.60225
"ESP";1;2011;5;9;15;-3.30591666666667;36.7210833333333
"ESP";1;2011;5;9;16;-3.27633333333333;36.6996666666667
"ESP";1;2011;5;9;17;-3.223;36.6584166666667
"ESP";1;2011;5;9;18;-3.0565;36.6298333333333
"ESP";1;2011;5;10;19;-2.66266666666667;36.5714166666667
"ESP";1;2011;5;10;20;-2.7705;36.4819166666667
"ESP";1;2011;5;10;21;-2.94183333333333;36.4834166666667
"ESP";1;2011;5;11;22;-2.78058333333333;36.637
"ESP";1;2011;5;11;23;-2.66408333333333;36.663
"ESP";1;2011;5;11;24;-2.54208333333333;36.7111666666667
"ESP";1;2011;5;11;25;-2.58066666666667;36.7204166666667
"ESP";1;2011;5;12;26;-2.26508333333333;36.7595833333333
"ESP";1;2011;5;12;27;-2.31583333333333;36.7104166666667
"ESP";1;2011;5;12;28;-2.44883333333333;36.6413333333333
"ESP";1;2012;4;26;1;-4.35458333333333;36.6089166666667
"ESP";1;2012;4;26;2;-4.464;36.5833333333333
"ESP";1;2012;4;26;3;-4.5465;36.56225
"ESP";1;2012;4;26;4;-4.26825;36.5001666666667
"ESP";1;2012;4;27;5;-5.21258333333333;36.3470833333333
"ESP";1;2012;4;27;6;-5.12291666666667;36.35825
"ESP";1;2012;4;27;7;-5.05733333333333;36.2905
"ESP";1;2012;4;27;8;-4.73041666666667;36.3015
"ESP";1;2012;4;28;9;-4.76141666666667;36.4024166666667
"ESP";1;2012;4;28;10;-4.48233333333333;36.3956666666667
"ESP";1;2012;4;28;11;-4.73033333333333;36.4560833333333
"ESP";1;2012;4;28;12;-4.8495;36.45225
"ESP";1;2012;4;29;13;-4.27891666666667;36.6870833333333
"ESP";1;2012;4;29;14;-4.05225;36.6243333333333
"ESP";1;2012;4;29;15;-3.85483333333333;36.6129166666667
"ESP";1;2012;4;29;16;-3.58766666666667;36.6020833333333
"ESP";1;2012;4;30;17;-3.29983333333333;36.723
"ESP";1;2012;4;30;18;-3.2505;36.7045
"ESP";1;2012;4;30;19;-3.21983333333333;36.6586666666667
"ESP";1;2012;4;30;20;-3.05333333333333;36.62925
"ESP";1;2012;5;3;28;-2.88616666666667;36.62225
"ESP";1;2012;5;3;29;-2.93566666666667;36.4828333333333
"ESP";1;2012;5;3;30;-2.75475;36.4895833333333
"ESP";1;2012;5;3;31;-2.6525;36.5739166666667
"ESP";1;2012;5;4;32;-2.77325;36.6360833333333
"ESP";1;2012;5;4;33;-2.66308333333333;36.6619166666667
"ESP";1;2012;5;4;34;-2.58433333333333;36.7145833333333
"ESP";1;2012;5;4;35;-2.54875;36.7095833333333
"ESP";1;2012;5;5;36;-2.42933333333333;36.6461666666667
"ESP";1;2012;5;5;37;-2.32033333333333;36.71025
"ESP";1;2012;5;5;38;-2.17541666666667;36.5150833333333
"ESP";1;2013;5;8;1;-4.36016666666667;36.6070833333333
"ESP";1;2013;5;8;2;-4.4655;36.5823333333333
"ESP";1;2013;5;8;3;-4.30408333333333;36.4811666666667
"ESP";1;2013;5;8;4;-4.35825;36.31275
"ESP";1;2013;5;9;5;-5.21358333333333;36.3453333333333
"ESP";1;2013;5;9;6;-5.127;36.3536666666667
"ESP";1;2013;5;9;7;-5.05591666666667;36.27175
"ESP";1;2013;5;9;8;-4.7445;36.29725
"ESP";1;2013;5;10;9;-4.77275;36.4030833333333
"ESP";1;2013;5;10;10;-4.50333333333333;36.39275
"ESP";1;2013;5;10;11;-4.73591666666667;36.45625
"ESP";1;2013;5;10;12;-4.848;36.4524166666667
"ESP";1;2013;5;11;13;-4.55066666666667;36.5450833333333
"ESP";1;2013;5;11;14;-4.5565;36.55875
"ESP";1;2013;5;11;15;-4.28025;36.68725
"ESP";1;2013;5;11;16;-4.05166666666667;36.62475
"ESP";1;2013;5;12;17;-3.96158333333333;36.5319166666667
"ESP";1;2013;5;12;18;-3.8585;36.6123333333333
"ESP";1;2013;5;12;19;-3.7925;36.6563333333333
"ESP";1;2013;5;12;20;-3.57583333333333;36.70375
"ESP";1;2013;5;15;28;-3.61225;36.6005
"ESP";1;2013;5;15;29;-3.64575;36.6224166666667
"ESP";1;2013;5;15;30;-3.25566666666667;36.7030833333333
"ESP";1;2013;5;16;31;-3.31025;36.7194166666667
"ESP";1;2013;5;16;32;-3.278;36.68
"ESP";1;2013;5;17;33;-2.541;36.712
"ESP";1;2013;5;17;34;-2.582;36.717
"ESP";1;2013;5;17;35;-2.6565;36.665
"ESP";1;2013;5;17;36;-2.39925;36.755
"ESP";1;2013;5;18;37;-2.2725;36.76375
"ESP";1;2013;5;18;38;-2.31541666666667;36.7105833333333
"ESP";1;2013;5;18;39;-2.45191666666667;36.64
"ESP";1;2013;5;19;40;-2.76166666666667;36.4856666666667
"ESP";1;2013;5;19;41;-2.91225;36.4848333333333
"ESP";1;2013;5;19;42;-3.07783333333333;36.5793333333333
"ESP";1;2013;5;19;43;-3.07375;36.6414166666667
"ESP";1;2013;5;20;44;-2.88783333333333;36.62275
"ESP";1;2013;5;20;45;-2.78416666666667;36.63625
"ESP";1;2013;5;20;46;-2.48533333333333;36.5843333333333
"ESP";1;2014;4;26;5;-4.37258333333333;36.3156666666667
"ESP";1;2014;4;26;1;-4.35091666666667;36.6135
"ESP";1;2014;4;26;3;-4.45466666666667;36.5865833333333
"ESP";1;2014;4;26;4;-4.30258333333333;36.4834166666667
"ESP";1;2014;4;27;6;-5.05233333333333;36.2946666666667
"ESP";1;2014;4;27;7;-5.13091666666667;36.34775
"ESP";1;2014;4;27;8;-5.21175;36.3485833333333
"ESP";1;2014;4;27;9;-4.84475;36.453
"ESP";1;2014;4;27;10;-4.76533333333333;36.4035
"ESP";1;2014;4;28;11;-4.746;36.2968333333333
"ESP";1;2014;4;28;12;-4.51075;36.3935
"ESP";1;2014;4;28;13;-4.74575;36.4555833333333
"ESP";1;2014;4;28;15;-4.54508333333333;36.5479166666667
"ESP";1;2014;4;29;16;-4.55616666666667;36.5585
"ESP";1;2014;4;29;17;-4.28341666666667;36.69625
"ESP";1;2014;4;29;18;-4.28791666666667;36.6871666666667
"ESP";1;2014;4;29;19;-4.21991666666667;36.47175
"ESP";1;2014;4;30;20;-4.067;36.6215833333333
"ESP";1;2014;4;30;21;-3.95383333333333;36.5378333333333
"ESP";1;2014;4;30;22;-3.86691666666667;36.6121666666667
"ESP";1;2014;4;30;23;-3.7955;36.6565
"ESP";1;2014;5;3;31;-3.57041666666667;36.7008333333333
"ESP";1;2014;5;3;32;-3.6105;36.6225
"ESP";1;2014;5;3;33;-3.595;36.6004166666667
"ESP";1;2014;5;3;34;-3.287;36.6784166666667
"ESP";1;2014;5;4;35;-3.31;36.7193333333333
"ESP";1;2014;5;4;36;-3.26216666666667;36.7024166666667
"ESP";1;2014;5;4;37;-3.22958333333333;36.6581666666667
"ESP";1;2014;5;4;38;-3.07558333333333;36.5791666666667
"ESP";1;2014;5;5;39;-2.75291666666667;36.4903333333333
"ESP";1;2014;5;5;40;-2.9235;36.48375
"ESP";1;2014;5;5;41;-2.654;36.6663333333333
"ESP";1;2014;5;5;42;-2.58408333333333;36.715
"ESP";1;2014;5;6;43;-3.07266666666667;36.6424166666667
"ESP";1;2014;5;6;44;-2.88958333333333;36.6231666666667
"ESP";1;2014;5;6;45;-2.79583333333333;36.63625
"ESP";1;2014;5;6;46;-2.66291666666667;36.5715
"ESP";1;2014;5;7;47;-2.54066666666667;36.7119166666667
"ESP";1;2014;5;7;48;-2.40033333333333;36.7561666666667
"ESP";1;2014;5;7;49;-2.45341666666667;36.64075
"ESP";1;2014;5;7;50;-2.48833333333333;36.5838333333333
"ESP";1;2014;5;8;51;-2.27441666666667;36.7640833333333
"ESP";1;2014;5;8;52;-2.31883333333333;36.71
"ESP";1;2014;5;8;54;-1.74425;36.87525
"ESP";1;2014;5;9;55;-1.87075;36.8564166666667
"ESP";1;2014;5;9;56;-1.77433333333333;37.1220833333333
"ESP";1;2014;5;9;57;-1.6635;37.2235833333333
"ESP";1;2014;5;9;58;-1.56425;37.36275
"ESP";1;2014;5;10;59;-1.55416666666667;37.3585
"ESP";1;2014;5;10;60;-1.41866666666667;37.383
"ESP";1;2014;5;10;61;-1.17141666666667;37.5086666666667
"ESP";1;2014;5;10;62;-0.9505;37.5383333333333
"ESP";1;2015;4;23;1;-4.35825;36.6094166666667
"ESP";1;2015;4;23;2;-4.46316666666667;36.5815
"ESP";1;2015;4;23;3;-4.311;36.4839166666667
"ESP";1;2015;4;23;4;-4.37658333333333;36.3135833333333
"ESP";1;2015;4;24;5;-5.05916666666667;36.2850833333333
"ESP";1;2015;4;24;6;-5.13266666666667;36.3470833333333
"ESP";1;2015;4;24;7;-5.21208333333333;36.3470833333333
"ESP";1;2015;4;24;8;-5.00891666666667;36.3896666666667
"ESP";1;2015;4;24;9;-4.82783333333333;36.4548333333333
"ESP";1;2015;4;25;10;-4.72891666666667;36.4559166666667
"ESP";1;2015;4;25;12;-4.47975;36.3970833333333
"ESP";1;2015;4;25;13;-4.75141666666667;36.2971666666667
"ESP";1;2015;4;26;14;-4.77708333333333;36.40475
"ESP";1;2015;4;26;15;-4.54683333333333;36.5440833333333
"ESP";1;2015;4;26;16;-4.54758333333333;36.5603333333333
"ESP";1;2015;4;26;17;-4.272;36.6950833333333
"ESP";1;2015;4;26;18;-4.28308333333333;36.685
"ESP";1;2015;4;27;19;-4.37633333333333;36.5289166666667
"ESP";1;2015;4;27;20;-4.21408333333333;36.4756666666667
"ESP";1;2015;4;27;21;-3.9465;36.5375
"ESP";1;2015;4;27;22;-4.05783333333333;36.6215
"ESP";1;2015;4;28;24;-4.05516666666667;36.7125
"ESP";1;2015;4;28;25;-4.02158333333333;36.6874166666667
"ESP";1;2015;4;28;26;-3.85708333333333;36.6124166666667
"ESP";1;2015;4;28;27;-3.78016666666667;36.65675
"ESP";1;2015;4;29;28;-3.58825;36.5980833333333
"ESP";1;2015;4;29;29;-3.59883333333333;36.6206666666667
"ESP";1;2015;4;29;30;-3.78691666666667;36.6975833333333
"ESP";1;2015;4;29;31;-3.57541666666667;36.7063333333333
"ESP";1;2015;5;2;39;-3.31116666666667;36.7195
"ESP";1;2015;5;2;40;-3.26325;36.7028333333333
"ESP";1;2015;5;2;41;-3.2895;36.6758333333333
"ESP";1;2015;5;2;42;-3.24841666666667;36.6554166666667
"ESP";1;2015;5;3;43;-3.0795;36.583
"ESP";1;2015;5;3;44;-3.087;36.64
"ESP";1;2015;5;3;45;-2.98491666666667;36.6615
"ESP";1;2015;5;3;46;-2.89383333333333;36.62525
"ESP";1;2015;5;3;47;-2.78133333333333;36.6334166666667
"ESP";1;2015;5;4;48;-2.40708333333333;36.7569166666667
"ESP";1;2015;5;4;49;-2.45325;36.6403333333333
"ESP";1;2015;5;4;50;-2.65291666666667;36.6656666666667
"ESP";1;2015;5;4;51;-2.57533333333333;36.7223333333333
"ESP";1;2015;5;4;52;-2.53716666666667;36.7134166666667
"ESP";1;2015;5;5;53;-2.92633333333333;36.4845
"ESP";1;2015;5;5;54;-2.76316666666667;36.4855833333333
"ESP";1;2015;5;5;55;-2.64275;36.5739166666667
"ESP";1;2015;5;6;56;-2.28008333333333;36.7675
"ESP";1;2015;5;6;57;-2.32191666666667;36.7081666666667
"ESP";1;2015;5;6;58;-2.1765;36.5113333333333
"ESP";1;2015;5;6;59;-2.11225;36.6183333333333
"ESP";1;2015;5;7;60;-1.96225;36.7833333333333
"ESP";1;2015;5;7;61;-1.8675;36.8606666666667
"ESP";1;2015;5;7;63;-1.74316666666667;36.876
"ESP";1;2015;5;8;64;-1.83675;36.8904166666667
"ESP";1;2015;5;8;65;-1.76791666666667;37.1254166666667
"ESP";1;2015;5;8;66;-1.662;37.2269166666667
"ESP";1;2015;5;8;67;-1.63283333333333;37.2631666666667
"ESP";1;2015;5;9;68;-1.37166666666667;37.3836666666667
"ESP";1;2015;5;9;69;-1.401;37.38775
"ESP";1;2015;5;9;70;-1.57716666666667;37.35075
"ESP";1;2015;5;9;71;-1.57166666666667;37.3595833333333
"ESP";1;2016;4;24;1;-4.36908333333333;36.3181666666667
"ESP";1;2016;4;24;2;-4.30266666666667;36.4861666666667
"ESP";1;2016;4;24;3;-4.34791666666667;36.613
"ESP";1;2016;4;24;4;-4.4565;36.5860833333333
"ESP";1;2016;4;25;5;-5.0665;36.2805
"ESP";1;2016;4;25;6;-5.12725;36.3515833333333
"ESP";1;2016;4;25;7;-5.21283333333333;36.3433333333333
"ESP";1;2016;4;25;8;-5.01916666666667;36.3939166666667
"ESP";1;2016;4;25;9;-4.82658333333333;36.4555833333333
"ESP";1;2016;4;26;10;-4.72866666666667;36.4555833333333
"ESP";1;2016;4;26;11;-4.78391666666667;36.40675
"ESP";1;2016;4;26;13;-4.87416666666667;36.32425
"ESP";1;2016;4;27;14;-4.55483333333333;36.5575
"ESP";1;2016;4;27;15;-4.56083333333333;36.535
"ESP";1;2016;4;27;16;-4.45208333333333;36.4798333333333
"ESP";1;2016;4;27;17;-4.48758333333333;36.3965833333333
"ESP";1;2016;4;28;18;-4.272;36.6925
"ESP";1;2016;4;28;19;-4.31433333333333;36.67925
"ESP";1;2016;4;28;20;-4.36725;36.534
"ESP";1;2016;4;28;21;-4.18375;36.4990833333333
"ESP";1;2016;5;1;30;-3.96241666666667;36.5310833333333
"ESP";1;2016;5;1;31;-4.09516666666667;36.61375
"ESP";1;2016;5;1;32;-4.02816666666667;36.68675
"ESP";1;2016;5;1;33;-4.05975;36.71125
"ESP";1;2016;5;2;34;-3.60675;36.6108333333333
"ESP";1;2016;5;2;35;-3.67;36.6228333333333
"ESP";1;2016;5;2;36;-3.783;36.6565
"ESP";1;2016;5;2;37;-3.79175;36.6975
"ESP";1;2016;5;2;38;-3.58191666666667;36.7083333333333
"ESP";1;2016;5;3;39;-2.4025;36.7545
"ESP";1;2016;5;3;40;-2.53366666666667;36.7163333333333
"ESP";1;2016;5;3;41;-2.57541666666667;36.7211666666667
"ESP";1;2016;5;3;42;-2.651;36.6649166666667
"ESP";1;2016;5;3;43;-2.45441666666667;36.6351666666667
"ESP";1;2016;5;4;44;-2.52725;36.5768333333333
"ESP";1;2016;5;4;45;-2.68158333333333;36.5673333333333
"ESP";1;2016;5;4;46;-2.91925;36.48475
"ESP";1;2016;5;5;47;-3.306;36.7186666666667
"ESP";1;2016;5;5;48;-3.25408333333333;36.703
"ESP";1;2016;5;5;49;-3.28158333333333;36.6766666666667
"ESP";1;2016;5;5;50;-3.24958333333333;36.6558333333333
"ESP";1;2016;5;6;51;-2.79791666666667;36.6355
"ESP";1;2016;5;6;52;-2.89416666666667;36.6245
"ESP";1;2016;5;6;53;-2.99416666666667;36.66625
"ESP";1;2016;5;6;54;-3.05433333333333;36.6239166666667
"ESP";1;2016;5;6;55;-3.04433333333333;36.54575
"ESP";1;2016;5;7;56;-2.29266666666667;36.7738333333333
"ESP";1;2016;5;7;57;-2.31575;36.71
"ESP";1;2016;5;7;58;-2.176;36.5115
"ESP";1;2016;5;7;59;-2.10858333333333;36.6244166666667
"ESP";1;2016;5;8;60;-1.95416666666667;36.787
"ESP";1;2016;5;8;61;-1.86791666666667;36.85875
"ESP";1;2016;5;8;62;-1.73125;36.8735
"ESP";1;2016;5;9;64;-1.769;37.1194166666667
"ESP";1;2016;5;9;65;-1.65875;37.2289166666667
"ESP";1;2016;5;9;66;-1.53416666666667;37.3274166666667
"ESP";1;2016;5;9;67;-1.69308333333333;37.22825
"ESP";1;2016;5;10;68;-1.36533333333333;37.3878333333333
"ESP";1;2016;5;10;69;-1.38616666666667;37.3875833333333
"ESP";1;2016;5;10;70;-1.57116666666667;37.3524166666667
"ESP";1;2016;5;10;71;-1.57;37.3615833333333
"ESP";1;2017;4;24;1;-4.36108333333333;36.3191666666667
"ESP";1;2017;4;24;2;-4.31308333333333;36.4866666666667
"ESP";1;2017;4;24;3;-4.3465;36.6130833333333
"ESP";1;2017;4;24;4;-4.46675;36.5798333333333
"ESP";1;2017;4;25;5;-5.05308333333333;36.2870833333333
"ESP";1;2017;4;25;6;-5.11266666666667;36.3704166666667
"ESP";1;2017;4;25;7;-5.21033333333333;36.3504166666667
"ESP";1;2017;4;25;8;-5.01658333333333;36.39225
"ESP";1;2017;4;25;9;-4.803;36.4550833333333
"ESP";1;2017;4;26;10;-4.74775;36.2981666666667
"ESP";1;2017;4;26;11;-4.86875;36.32575
"ESP";1;2017;4;26;12;-4.80616666666667;36.409
"ESP";1;2017;4;26;13;-4.73491666666667;36.4549166666667
"ESP";1;2017;4;27;14;-4.48525;36.3981666666667
"ESP";1;2017;4;27;15;-4.437;36.486
"ESP";1;2017;4;27;16;-4.54625;36.5469166666667
"ESP";1;2017;4;27;17;-4.54866666666667;36.5608333333333
"ESP";1;2017;4;28;18;-4.18116666666667;36.5000833333333
"ESP";1;2017;4;28;19;-4.37333333333333;36.5433333333333
"ESP";1;2017;4;28;20;-4.28408333333333;36.6865
"ESP";1;2017;4;28;21;-4.26883333333333;36.69725
"ESP";1;2017;4;29;22;-4.07733333333333;36.7081666666667
"ESP";1;2017;4;29;23;-4.02291666666667;36.6871666666667
"ESP";1;2017;4;29;24;-4.08041666666667;36.6164166666667
"ESP";1;2017;4;29;25;-4.00525;36.50975
"ESP";1;2017;5;2;34;-3.6005;36.5978333333333
"ESP";1;2017;5;2;35;-3.66183333333333;36.6236666666667
"ESP";1;2017;5;2;36;-3.7825;36.6585
"ESP";1;2017;5;2;37;-3.78241666666667;36.6963333333333
"ESP";1;2017;5;2;38;-3.5755;36.7064166666667
"ESP";1;2017;5;3;39;-2.468;36.6345833333333
"ESP";1;2017;5;3;40;-2.649;36.67
"ESP";1;2017;5;3;41;-2.58058333333333;36.72525
"ESP";1;2017;5;3;42;-2.53441666666667;36.7183333333333
"ESP";1;2017;5;3;43;-2.409;36.759
"ESP";1;2017;5;4;44;-2.54533333333333;36.5690833333333
"ESP";1;2017;5;4;45;-2.68675;36.5660833333333
"ESP";1;2017;5;4;46;-2.92508333333333;36.4846666666667
"ESP";1;2017;5;5;47;-3.21625;36.6529166666667
"ESP";1;2017;5;5;48;-3.27875;36.6795833333333
"ESP";1;2017;5;5;49;-3.26725;36.7010833333333
"ESP";1;2017;5;5;50;-3.28658333333333;36.7255
"ESP";1;2017;5;6;51;-3.05191666666667;36.5601666666667
"ESP";1;2017;5;6;52;-3.07166666666667;36.6341666666667
"ESP";1;2017;5;6;53;-2.97441666666667;36.6606666666667
"ESP";1;2017;5;6;54;-2.89883333333333;36.6255833333333
"ESP";1;2017;5;6;55;-2.77966666666667;36.6335
"ESP";1;2017;5;7;56;-2.29683333333333;36.77625
"ESP";1;2017;5;7;57;-2.32541666666667;36.7083333333333
"ESP";1;2017;5;7;58;-2.179;36.5116666666667
"ESP";1;2017;5;7;59;-2.11033333333333;36.6219166666667
"ESP";1;2017;5;8;60;-1.94708333333333;36.7975
"ESP";1;2017;5;8;61;-1.86758333333333;36.8540833333333
"ESP";1;2017;5;8;62;-1.75208333333333;36.8710833333333
"ESP";1;2017;5;8;63;-1.84058333333333;36.88525
"ESP";1;2017;5;9;64;-1.77166666666667;37.12725
"ESP";1;2017;5;9;65;-1.65766666666667;37.2311666666667
"ESP";1;2017;5;9;66;-1.53216666666667;37.3306666666667
"ESP";1;2017;5;9;67;-1.63566666666667;37.25975
"ESP";1;2017;5;10;68;-1.37416666666667;37.38725
"ESP";1;2017;5;10;69;-1.36466666666667;37.392
"ESP";1;2017;5;10;70;-1.5755;37.3491666666667
"ESP";1;2017;5;10;71;-1.56891666666667;37.3621666666667
"ESP";1;2018;4;27;1;-4.34666666666667;36.6129166666667
"ESP";1;2018;4;27;2;-4.46216666666667;36.5825833333333
"ESP";1;2018;4;27;3;-4.30658333333333;36.4895833333333
"ESP";1;2018;4;27;4;-4.35533333333333;36.3185
"ESP";1;2018;4;28;5;-5.0585;36.2846666666667
"ESP";1;2018;4;28;6;-5.12958333333333;36.35075
"ESP";1;2018;4;28;7;-5.21166666666667;36.3444166666667
"ESP";1;2018;4;28;8;-5.01958333333333;36.3928333333333
"ESP";1;2018;4;28;9;-4.83175;36.46775
"ESP";1;2018;4;29;10;-4.73258333333333;36.4570833333333
"ESP";1;2018;4;29;11;-4.8025;36.4080833333333
"ESP";1;2018;4;29;12;-4.87041666666667;36.3253333333333
"ESP";1;2018;4;29;13;-4.74491666666667;36.2984166666667
"ESP";1;2018;4;30;14;-4.56433333333333;36.55425
"ESP";1;2018;4;30;15;-4.54025;36.5514166666667
"ESP";1;2018;4;30;16;-4.44916666666667;36.4814166666667
"ESP";1;2018;4;30;17;-4.52966666666667;36.3913333333333
"ESP";1;2018;5;1;18;-4.17716666666667;36.5056666666667
"ESP";1;2018;5;1;19;-4.33716666666667;36.5474166666667
"ESP";1;2018;5;1;20;-4.26708333333333;36.6973333333333
"ESP";1;2018;5;1;21;-4.269;36.6855833333333
"ESP";1;2018;5;2;22;-4.02691666666667;36.6871666666667
"ESP";1;2018;5;2;23;-4.067;36.6206666666667
"ESP";1;2018;5;2;24;-3.95558333333333;36.5336666666667
"ESP";1;2018;5;2;25;-3.85941666666667;36.61275
"ESP";1;2018;5;3;26;-3.6005;36.59775
"ESP";1;2018;5;3;27;-3.65683333333333;36.6223333333333
"ESP";1;2018;5;3;28;-3.7805;36.6584166666667
"ESP";1;2018;5;3;29;-3.7865;36.6968333333333
"ESP";1;2018;5;3;30;-3.57225;36.7048333333333
"ESP";1;2018;5;6;39;-2.53233333333333;36.57275
"ESP";1;2018;5;6;40;-2.64933333333333;36.6693333333333
"ESP";1;2018;5;6;41;-2.58416666666667;36.7213333333333
"ESP";1;2018;5;6;42;-2.53066666666667;36.7209166666667
"ESP";1;2018;5;6;43;-2.39916666666667;36.758
"ESP";1;2018;5;7;44;-2.45933333333333;36.6379166666667
"ESP";1;2018;5;7;46;-2.92625;36.4835
"ESP";1;2018;5;8;47;-3.22208333333333;36.6535833333333
"ESP";1;2018;5;8;48;-3.28616666666667;36.67875
"ESP";1;2018;5;8;49;-3.25683333333333;36.7028333333333
"ESP";1;2018;5;8;50;-3.29658333333333;36.7239166666667
"ESP";1;2018;5;9;51;-2.78975;36.63575
"ESP";1;2018;5;9;52;-2.89783333333333;36.62575
"ESP";1;2018;5;9;54;-3.08316666666667;36.6398333333333
"ESP";1;2018;5;10;55;-3.06675;36.5670833333333
"ESP";1;2018;5;11;56;-2.29233333333333;36.7743333333333
"ESP";1;2018;5;11;57;-2.31775;36.7104166666667
"ESP";1;2018;5;11;58;-2.17966666666667;36.51275
"ESP";1;2018;5;11;59;-2.11008333333333;36.6249166666667
"ESP";1;2018;5;12;60;-1.83833333333333;36.8859166666667
"ESP";1;2018;5;12;61;-1.86808333333333;36.8580833333333
"ESP";1;2018;5;12;62;-1.73808333333333;36.8831666666667
"ESP";1;2018;5;13;63;-1.7705;37.1304166666667
"ESP";1;2018;5;13;64;-1.6545;37.2290833333333
"ESP";1;2018;5;13;65;-1.57033333333333;37.3546666666667
"ESP";1;2018;5;13;66;-1.56841666666667;37.361
"ESP";1;2019;4;28;1;-4.34633333333333;36.6133333333333
"ESP";1;2019;4;28;2;-4.464;36.5815833333333
"ESP";1;2019;4;28;3;-4.30916666666667;36.48825
"ESP";1;2019;4;28;4;-4.35525;36.3184166666667
"ESP";1;2019;4;29;5;-5.05891666666667;36.2844166666667
"ESP";1;2019;4;29;6;-5.12641666666667;36.35475
"ESP";1;2019;4;29;7;-5.211;36.3456666666667
"ESP";1;2019;4;29;8;-5.02175;36.3935833333333
"ESP";1;2019;4;29;9;-4.81741666666667;36.45475
"ESP";1;2019;4;30;10;-4.73033333333333;36.4559166666667
"ESP";1;2019;4;30;11;-4.80191666666667;36.4079166666667
"ESP";1;2019;4;30;12;-4.87508333333333;36.32425
"ESP";1;2019;4;30;13;-4.73708333333333;36.2996666666667
"ESP";1;2019;5;1;14;-4.56675;36.5528333333333
"ESP";1;2019;5;1;15;-4.54283333333333;36.5499166666667
"ESP";1;2019;5;1;16;-4.44541666666667;36.4826666666667
"ESP";1;2019;5;1;17;-4.52816666666667;36.3914166666667
"ESP";1;2019;5;2;18;-4.175;36.5074166666667
"ESP";1;2019;5;2;19;-4.341;36.5470833333333
"ESP";1;2019;5;2;20;-4.26983333333333;36.6856666666667
"ESP";1;2019;5;2;21;-4.27325;36.6973333333333
"ESP";1;2019;5;2;22;-4.06875;36.7098333333333
"ESP";1;2019;5;3;23;-4.02733333333333;36.6870833333333
"ESP";1;2019;5;3;24;-4.06891666666667;36.6200833333333
"ESP";1;2019;5;3;25;-3.9525;36.5353333333333
"ESP";1;2019;5;3;26;-3.85716666666667;36.6128333333333
"ESP";1;2019;5;4;27;-3.606;36.5979166666667
"ESP";1;2019;5;4;28;-3.64666666666667;36.62225
"ESP";1;2019;5;4;29;-3.782;36.6585
"ESP";1;2019;5;4;30;-3.78733333333333;36.6968333333333
"ESP";1;2019;5;4;31;-3.57525;36.7061666666667
"ESP";1;2019;5;7;39;-2.92366666666667;36.4835
"ESP";1;2019;5;7;40;-2.77883333333333;36.4783333333333
"ESP";1;2019;5;7;41;-2.67583333333333;36.5691666666667
"ESP";1;2019;5;8;42;-2.40308333333333;36.7585
"ESP";1;2019;5;8;43;-2.54808333333333;36.7103333333333
"ESP";1;2019;5;8;44;-2.58291666666667;36.7226666666667
"ESP";1;2019;5;8;45;-2.646;36.6713333333333
"ESP";1;2019;5;8;46;-2.45916666666667;36.6379166666667
"ESP";1;2019;5;9;47;-3.21308333333333;36.6535833333333
"ESP";1;2019;5;9;48;-3.28166666666667;36.6796666666667
"ESP";1;2019;5;9;49;-3.2525;36.7033333333333
