csquares;Lat;Lon;Year;FD_total;depth;fleet
1300:380:479;38.75;0.95;2017;52.48448201;490.7999878;demersal fisheries
1300:380:485;38.85;0.55;2013;289.5611163;693.9400024;demersal fisheries
1300:380:485;38.85;0.55;2014;297.4793687;693.9400024;demersal fisheries
1300:380:485;38.85;0.55;2015;280.9087045;693.9400024;demersal fisheries
1300:380:485;38.85;0.55;2016;273.854169;693.9400024;demersal fisheries
1300:380:485;38.85;0.55;2017;276.5367724;693.9400024;demersal fisheries
1300:380:486;38.85;0.65;2013;53.20800435;842.2999878;demersal fisheries
1300:380:486;38.85;0.65;2014;54.65651327;842.2999878;demersal fisheries
1300:380:486;38.85;0.65;2015;51.64930496;842.2999878;demersal fisheries
1300:380:486;38.85;0.65;2016;50.36831952;842.2999878;demersal fisheries
1300:380:486;38.85;0.65;2017;50.8516467;842.2999878;demersal fisheries
1300:380:487;38.85;0.75;2013;5.392806971;827.1400146;demersal fisheries
1300:380:487;38.85;0.75;2014;5.493985277;827.1400146;demersal fisheries
1300:380:487;38.85;0.75;2015;5.453928504;827.1400146;demersal fisheries
1300:380:487;38.85;0.75;2016;5.431580589;827.1400146;demersal fisheries
1300:380:487;38.85;0.75;2017;5.41310253;827.1400146;demersal fisheries
1300:380:488;38.85;0.85;2013;47.02001959;661.2000122;demersal fisheries
1300:380:488;38.85;0.85;2014;48.26118531;661.2000122;demersal fisheries
1300:380:488;38.85;0.85;2015;45.82929326;661.2000122;demersal fisheries
1300:380:488;38.85;0.85;2016;44.78887289;661.2000122;demersal fisheries
1300:380:488;38.85;0.85;2017;45.15850218;661.2000122;demersal fisheries
1300:380:489;38.85;0.95;2013;83.96158214;549.5999756;demersal fisheries
1300:380:489;38.85;0.95;2014;85.80231425;549.5999756;demersal fisheries
1300:380:489;38.85;0.95;2015;81.36915571;549.5999756;demersal fisheries
1300:380:489;38.85;0.95;2016;79.66189408;549.5999756;demersal fisheries
1300:380:489;38.85;0.95;2017;80.42892972;549.5999756;demersal fisheries
1300:380:495;38.95;0.55;2013;403.5290129;803.1500244;demersal fisheries
1300:380:495;38.95;0.55;2014;414.5637976;803.1500244;demersal fisheries
1300:380:495;38.95;0.55;2015;391.4711122;803.1500244;demersal fisheries
1300:380:495;38.95;0.55;2016;381.6399935;803.1500244;demersal fisheries
1300:380:495;38.95;0.55;2017;385.3784383;803.1500244;demersal fisheries
1300:380:496;38.95;0.65;2013;68.19488019;860.3300171;demersal fisheries
1300:380:496;38.95;0.65;2014;70.05971715;860.3300171;demersal fisheries
1300:380:496;38.95;0.65;2015;66.15714047;860.3300171;demersal fisheries
1300:380:496;38.95;0.65;2016;64.49571851;860.3300171;demersal fisheries
1300:380:496;38.95;0.65;2017;65.12750158;860.3300171;demersal fisheries
1300:380:497;38.95;0.75;2013;0.640730039;890.3599854;demersal fisheries
1300:380:497;38.95;0.75;2014;0.658251253;890.3599854;demersal fisheries
1300:380:497;38.95;0.75;2015;0.621584305;890.3599854;demersal fisheries
1300:380:497;38.95;0.75;2016;0.605974292;890.3599854;demersal fisheries
1300:380:497;38.95;0.75;2017;0.611910257;890.3599854;demersal fisheries
1300:380:498;38.95;0.85;2013;27.26928609;761.2000122;demersal fisheries
1300:380:498;38.95;0.85;2014;28.01498389;761.2000122;demersal fisheries
1300:380:498;38.95;0.85;2015;26.45444915;761.2000122;demersal fisheries
1300:380:498;38.95;0.85;2016;25.79009149;761.2000122;demersal fisheries
1300:380:498;38.95;0.85;2017;26.04272443;761.2000122;demersal fisheries
1300:380:499;38.95;0.95;2013;141.9069327;558.7999878;demersal fisheries
1300:380:499;38.95;0.95;2014;145.4692118;558.7999878;demersal fisheries
1300:380:499;38.95;0.95;2015;137.7841735;558.7999878;demersal fisheries
1300:380:499;38.95;0.95;2016;134.6203306;558.7999878;demersal fisheries
1300:380:499;38.95;0.95;2017;135.8760906;558.7999878;demersal fisheries
1300:381:130;38.35;1.05;2013;6.085042692;837.5999756;demersal fisheries
1300:381:130;38.35;1.05;2014;6.124617475;837.5999756;demersal fisheries
1300:381:130;38.35;1.05;2015;6.084073578;837.5999756;demersal fisheries
1300:381:130;38.35;1.05;2016;6.096090156;837.5999756;demersal fisheries
1300:381:130;38.35;1.05;2017;6.089881265;837.5999756;demersal fisheries
1300:381:140;38.45;1.05;2013;23.55795631;543.8499756;demersal fisheries
1300:381:140;38.45;1.05;2014;23.78390055;543.8499756;demersal fisheries
1300:381:140;38.45;1.05;2015;23.12947845;543.8499756;demersal fisheries
1300:381:140;38.45;1.05;2016;22.98026201;543.8499756;demersal fisheries
1300:381:140;38.45;1.05;2017;23.08578892;543.8499756;demersal fisheries
1300:381:141;38.45;1.15;2013;5.634690137;704.2000122;demersal fisheries
1300:381:141;38.45;1.15;2014;5.77144583;704.2000122;demersal fisheries
1300:381:141;38.45;1.15;2015;5.549521819;704.2000122;demersal fisheries
1300:381:141;38.45;1.15;2016;5.453061317;704.2000122;demersal fisheries
1300:381:141;38.45;1.15;2017;5.479643733;704.2000122;demersal fisheries
1300:381:142;38.45;1.25;2013;10.10155708;806.75;demersal fisheries
1300:381:142;38.45;1.25;2014;10.05910482;806.75;demersal fisheries
1300:381:142;38.45;1.25;2015;9.680352457;806.75;demersal fisheries
1300:381:142;38.45;1.25;2016;9.651365715;806.75;demersal fisheries
1300:381:142;38.45;1.25;2017;9.755140288;806.75;demersal fisheries
1300:381:143;38.45;1.35;2013;5.768664779;701.5999756;demersal fisheries
1300:381:143;38.45;1.35;2014;5.566956513;701.5999756;demersal fisheries
1300:381:143;38.45;1.35;2015;5.472642119;701.5999756;demersal fisheries
1300:381:143;38.45;1.35;2016;5.5805444;701.5999756;demersal fisheries
1300:381:143;38.45;1.35;2017;5.642276926;701.5999756;demersal fisheries
1300:381:144;38.45;1.45;2013;1.180227172;635.25;demersal fisheries
1300:381:144;38.45;1.45;2014;1.199696085;635.25;demersal fisheries
1300:381:144;38.45;1.45;2015;1.138169686;635.25;demersal fisheries
1300:381:144;38.45;1.45;2016;1.117494713;635.25;demersal fisheries
1300:381:144;38.45;1.45;2017;1.12942039;635.25;demersal fisheries
1300:381:245;38.45;1.55;2013;10.30037958;725.0499878;demersal fisheries
1300:381:245;38.45;1.55;2014;10.4980484;725.0499878;demersal fisheries
1300:381:245;38.45;1.55;2015;9.948043882;725.0499878;demersal fisheries
1300:381:245;38.45;1.55;2016;9.750093701;725.0499878;demersal fisheries
1300:381:245;38.45;1.55;2017;9.852025248;725.0499878;demersal fisheries
1300:381:350;38.55;1.05;2013;36.39993439;470.6000061;demersal fisheries
1300:381:350;38.55;1.05;2014;37.37612979;470.6000061;demersal fisheries
1300:381:350;38.55;1.05;2015;35.40438473;470.6000061;demersal fisheries
1300:381:350;38.55;1.05;2016;34.56277032;470.6000061;demersal fisheries
1300:381:350;38.55;1.05;2017;34.87162731;470.6000061;demersal fisheries
1300:381:351;38.55;1.15;2013;23.89142988;127.2600021;demersal fisheries
1300:381:351;38.55;1.15;2014;25.43606121;127.2600021;demersal fisheries
1300:381:351;38.55;1.15;2015;22.25963338;127.2600021;demersal fisheries
1300:381:351;38.55;1.15;2016;25.16708946;127.2600021;demersal fisheries
1300:381:351;38.55;1.15;2017;26.51051129;127.2600021;demersal fisheries
1300:381:352;38.55;1.25;2013;31.21664831;210.1799927;demersal fisheries
1300:381:352;38.55;1.25;2014;35.98565922;210.1799927;demersal fisheries
1300:381:352;38.55;1.25;2015;28.04782349;210.1799927;demersal fisheries
1300:381:352;38.55;1.25;2016;38.16993906;210.1799927;demersal fisheries
1300:381:352;38.55;1.25;2017;41.57137336;210.1799927;demersal fisheries
1300:381:353;38.55;1.35;2013;41.80170048;91.37000275;demersal fisheries
1300:381:353;38.55;1.35;2014;46.83488509;91.37000275;demersal fisheries
1300:381:353;38.55;1.35;2015;37.46402312;91.37000275;demersal fisheries
1300:381:353;38.55;1.35;2016;49.23944403;91.37000275;demersal fisheries
1300:381:353;38.55;1.35;2017;53.55790883;91.37000275;demersal fisheries
1300:381:354;38.55;1.45;2013;45.11543683;81.47000122;demersal fisheries
1300:381:354;38.55;1.45;2014;47.34182508;81.47000122;demersal fisheries
1300:381:354;38.55;1.45;2015;44.62238962;81.47000122;demersal fisheries
1300:381:354;38.55;1.45;2016;42.97340836;81.47000122;demersal fisheries
1300:381:354;38.55;1.45;2017;42.79065213;81.47000122;demersal fisheries
1300:381:360;38.65;1.05;2013;26.82126618;277;demersal fisheries
1300:381:360;38.65;1.05;2014;27.62165387;277;demersal fisheries
1300:381:360;38.65;1.05;2015;25.9539531;277;demersal fisheries
1300:381:360;38.65;1.05;2016;25.52979704;277;demersal fisheries
1300:381:360;38.65;1.05;2017;25.63722566;277;demersal fisheries
1300:381:361;38.65;1.15;2013;25.54807316;79.33000183;demersal fisheries
1300:381:361;38.65;1.15;2014;26.24670319;79.33000183;demersal fisheries
1300:381:361;38.65;1.15;2015;24.784668;79.33000183;demersal fisheries
1300:381:361;38.65;1.15;2016;24.162244;79.33000183;demersal fisheries
1300:381:361;38.65;1.15;2017;24.39893098;79.33000183;demersal fisheries
1300:381:362;38.65;1.25;2013;58.58946108;68.47000122;demersal fisheries
1300:381:362;38.65;1.25;2014;60.19163111;68.47000122;demersal fisheries
1300:381:362;38.65;1.25;2015;56.83874209;68.47000122;demersal fisheries
1300:381:362;38.65;1.25;2016;55.41133556;68.47000122;demersal fisheries
1300:381:362;38.65;1.25;2017;55.95413041;68.47000122;demersal fisheries
1300:381:363;38.65;1.35;2013;109.2787847;57.08000183;demersal fisheries
1300:381:363;38.65;1.35;2014;113.468379;57.08000183;demersal fisheries
1300:381:363;38.65;1.35;2015;107.0481569;57.08000183;demersal fisheries
1300:381:363;38.65;1.35;2016;103.7204224;57.08000183;demersal fisheries
1300:381:363;38.65;1.35;2017;104.0058556;57.08000183;demersal fisheries
1300:381:364;38.65;1.45;2013;12.71956378;37.20000076;demersal fisheries
1300:381:364;38.65;1.45;2014;13.50102521;37.20000076;demersal fisheries
1300:381:364;38.65;1.45;2015;12.71300665;37.20000076;demersal fisheries
1300:381:364;38.65;1.45;2016;12.16293173;37.20000076;demersal fisheries
1300:381:364;38.65;1.45;2017;12.01835336;37.20000076;demersal fisheries
1300:381:370;38.75;1.05;2013;29.57329217;251.8000031;demersal fisheries
1300:381:370;38.75;1.05;2014;30.58356262;251.8000031;demersal fisheries
1300:381:370;38.75;1.05;2015;28.37089407;251.8000031;demersal fisheries
1300:381:370;38.75;1.05;2016;28.15850927;251.8000031;demersal fisheries
1300:381:370;38.75;1.05;2017;28.12083628;251.8000031;demersal fisheries
1300:381:371;38.75;1.15;2013;44.485103;96.45999908;demersal fisheries
1300:381:371;38.75;1.15;2014;45.70157943;96.45999908;demersal fisheries
1300:381:371;38.75;1.15;2015;43.15583808;96.45999908;demersal fisheries
1300:381:371;38.75;1.15;2016;42.07205398;96.45999908;demersal fisheries
1300:381:371;38.75;1.15;2017;42.48418074;96.45999908;demersal fisheries
1300:381:372;38.75;1.25;2013;67.21857355;99.11000061;demersal fisheries
1300:381:372;38.75;1.25;2014;69.05671273;99.11000061;demersal fisheries
1300:381:372;38.75;1.25;2015;65.21000697;99.11000061;demersal fisheries
1300:381:372;38.75;1.25;2016;63.57237063;99.11000061;demersal fisheries
1300:381:372;38.75;1.25;2017;64.19510883;99.11000061;demersal fisheries
1300:381:373;38.75;1.35;2013;106.1131917;85.45999908;demersal fisheries
1300:381:373;38.75;1.35;2014;109.0149316;85.45999908;demersal fisheries
1300:381:373;38.75;1.35;2015;102.9424102;85.45999908;demersal fisheries
1300:381:373;38.75;1.35;2016;100.3571899;85.45999908;demersal fisheries
1300:381:373;38.75;1.35;2017;101.3402625;85.45999908;demersal fisheries
1300:381:374;38.75;1.45;2013;99.52335241;22;demersal fisheries
1300:381:374;38.75;1.45;2014;102.2448885;22;demersal fisheries
1300:381:374;38.75;1.45;2015;96.5494827;22;demersal fisheries
1300:381:374;38.75;1.45;2016;94.12480972;22;demersal fisheries
1300:381:374;38.75;1.45;2017;95.04683157;22;demersal fisheries
1300:381:380;38.85;1.05;2013;88.06053671;152.6000061;demersal fisheries
1300:381:380;38.85;1.05;2014;90.4350317;152.6000061;demersal fisheries
1300:381:380;38.85;1.05;2015;85.59043046;152.6000061;demersal fisheries
1300:381:380;38.85;1.05;2016;83.52412462;152.6000061;demersal fisheries
1300:381:380;38.85;1.05;2017;84.29030159;152.6000061;demersal fisheries
1300:381:381;38.85;1.15;2013;63.60190601;115.3300018;demersal fisheries
1300:381:381;38.85;1.15;2014;65.34114486;115.3300018;demersal fisheries
1300:381:381;38.85;1.15;2015;61.70140952;115.3300018;demersal fisheries
1300:381:381;38.85;1.15;2016;60.15188552;115.3300018;demersal fisheries
1300:381:381;38.85;1.15;2017;60.74111755;115.3300018;demersal fisheries
1300:381:382;38.85;1.25;2013;63.88032395;85.40000153;demersal fisheries
1300:381:382;38.85;1.25;2014;65.62717634;85.40000153;demersal fisheries
1300:381:382;38.85;1.25;2015;61.97150803;85.40000153;demersal fisheries
1300:381:382;38.85;1.25;2016;60.41520097;85.40000153;demersal fisheries
1300:381:382;38.85;1.25;2017;61.00701237;85.40000153;demersal fisheries
1300:381:383;38.85;1.35;2013;40.72000734;38.59999847;demersal fisheries
1300:381:383;38.85;1.35;2014;41.83352458;38.59999847;demersal fisheries
1300:381:383;38.85;1.35;2015;39.50324772;38.59999847;demersal fisheries
1300:381:383;38.85;1.35;2016;38.5111921;38.59999847;demersal fisheries
1300:381:383;38.85;1.35;2017;38.88843759;38.59999847;demersal fisheries
1300:381:384;38.85;1.45;2013;37.31537995;44.20000076;demersal fisheries
1300:381:384;38.85;1.45;2014;38.33579526;44.20000076;demersal fisheries
1300:381:384;38.85;1.45;2015;36.20035443;44.20000076;demersal fisheries
1300:381:384;38.85;1.45;2016;35.29124525;44.20000076;demersal fisheries
1300:381:384;38.85;1.45;2017;35.63694899;44.20000076;demersal fisheries
1300:381:390;38.95;1.05;2013;103.4789279;142.3999939;demersal fisheries
1300:381:390;38.95;1.05;2014;106.2144453;142.3999939;demersal fisheries
1300:381:390;38.95;1.05;2015;100.5291243;142.3999939;demersal fisheries
1300:381:390;38.95;1.05;2016;98.12967439;142.3999939;demersal fisheries
1300:381:390;38.95;1.05;2017;99.03954544;142.3999939;demersal fisheries
1300:381:391;38.95;1.15;2013;78.13956354;104.7699966;demersal fisheries
1300:381:391;38.95;1.15;2014;80.27634487;104.7699966;demersal fisheries
1300:381:391;38.95;1.15;2015;75.8046655;104.7699966;demersal fisheries
1300:381:391;38.95;1.15;2016;73.90096266;104.7699966;demersal fisheries
1300:381:391;38.95;1.15;2017;74.62487703;104.7699966;demersal fisheries
1300:381:455;38.55;1.55;2013;36.46951003;432.769989;demersal fisheries
1300:381:455;38.55;1.55;2014;37.98950164;432.769989;demersal fisheries
1300:381:455;38.55;1.55;2015;35.83000036;432.769989;demersal fisheries
1300:381:455;38.55;1.55;2016;34.65197262;432.769989;demersal fisheries
1300:381:455;38.55;1.55;2017;34.67352078;432.769989;demersal fisheries
1300:381:456;38.55;1.65;2013;32.76757954;631.3599854;demersal fisheries
1300:381:456;38.55;1.65;2014;33.66363206;631.3599854;demersal fisheries
1300:381:456;38.55;1.65;2015;31.78844741;631.3599854;demersal fisheries
1300:381:456;38.55;1.65;2016;30.99013563;631.3599854;demersal fisheries
1300:381:456;38.55;1.65;2017;31.29370684;631.3599854;demersal fisheries
1300:381:457;38.55;1.75;2013;6.033003419;595.5999756;demersal fisheries
1300:381:457;38.55;1.75;2014;6.197980142;595.5999756;demersal fisheries
1300:381:457;38.55;1.75;2015;5.852730492;595.5999756;demersal fisheries
1300:381:457;38.55;1.75;2016;5.705749306;595.5999756;demersal fisheries
1300:381:457;38.55;1.75;2017;5.761641323;595.5999756;demersal fisheries
1300:381:458;38.55;1.85;2013;3.594541616;637.2000122;demersal fisheries
1300:381:458;38.55;1.85;2014;3.692836884;637.2000122;demersal fisheries
1300:381:458;38.55;1.85;2015;3.487132669;637.2000122;demersal fisheries
1300:381:458;38.55;1.85;2016;3.399559374;637.2000122;demersal fisheries
1300:381:458;38.55;1.85;2017;3.432860562;637.2000122;demersal fisheries
1300:381:459;38.55;1.95;2013;2.329675984;806;demersal fisheries
1300:381:459;38.55;1.95;2014;2.393382613;806;demersal fisheries
1300:381:459;38.55;1.95;2015;2.260062646;806;demersal fisheries
1300:381:459;38.55;1.95;2016;2.203305088;806;demersal fisheries
1300:381:459;38.55;1.95;2017;2.224888084;806;demersal fisheries
1300:381:465;38.65;1.55;2013;112.3444873;14;demersal fisheries
1300:381:465;38.65;1.55;2014;129.0572881;14;demersal fisheries
1300:381:465;38.65;1.55;2015;98.04107034;14;demersal fisheries
1300:381:465;38.65;1.55;2016;140.4356308;14;demersal fisheries
1300:381:465;38.65;1.55;2017;155.37469;14;demersal fisheries
1300:381:466;38.65;1.65;2013;8.842467648;378.1499939;demersal fisheries
1300:381:466;38.65;1.65;2014;9.723005285;378.1499939;demersal fisheries
1300:381:466;38.65;1.65;2015;9.128426314;378.1499939;demersal fisheries
1300:381:466;38.65;1.65;2016;8.559205129;378.1499939;demersal fisheries
1300:381:466;38.65;1.65;2017;8.254591629;378.1499939;demersal fisheries
1300:381:467;38.65;1.75;2013;13.64020559;451.2000122;demersal fisheries
1300:381:467;38.65;1.75;2014;14.31792381;451.2000122;demersal fisheries
1300:381:467;38.65;1.75;2015;13.49509284;451.2000122;demersal fisheries
1300:381:467;38.65;1.75;2016;12.9939963;451.2000122;demersal fisheries
1300:381:467;38.65;1.75;2017;12.93596303;451.2000122;demersal fisheries
1300:381:468;38.65;1.85;2013;10.68682391;518.2000122;demersal fisheries
1300:381:468;38.65;1.85;2014;10.97906262;518.2000122;demersal fisheries
1300:381:468;38.65;1.85;2015;10.36748959;518.2000122;demersal fisheries
1300:381:468;38.65;1.85;2016;10.10712805;518.2000122;demersal fisheries
1300:381:468;38.65;1.85;2017;10.20613481;518.2000122;demersal fisheries
1300:381:469;38.65;1.95;2013;10.7592178;681.5999756;demersal fisheries
1300:381:469;38.65;1.95;2014;11.04242369;681.5999756;demersal fisheries
1300:381:469;38.65;1.95;2015;10.43188004;681.5999756;demersal fisheries
1300:381:469;38.65;1.95;2016;10.17670249;681.5999756;demersal fisheries
1300:381:469;38.65;1.95;2017;10.27723272;681.5999756;demersal fisheries
1300:381:475;38.75;1.55;2013;25.7923803;88.48000336;demersal fisheries
1300:381:475;38.75;1.55;2014;26.49769108;88.48000336;demersal fisheries
1300:381:475;38.75;1.55;2015;25.02167497;88.48000336;demersal fisheries
1300:381:475;38.75;1.55;2016;24.39329895;88.48000336;demersal fisheries
1300:381:475;38.75;1.55;2017;24.63224928;88.48000336;demersal fisheries
1300:381:476;38.75;1.65;2013;9.759378698;280.8900146;demersal fisheries
1300:381:476;38.75;1.65;2014;10.02625577;280.8900146;demersal fisheries
1300:381:476;38.75;1.65;2015;9.467757486;280.8900146;demersal fisheries
1300:381:476;38.75;1.65;2016;9.22999116;280.8900146;demersal fisheries
1300:381:476;38.75;1.65;2017;9.320405723;280.8900146;demersal fisheries
1300:381:477;38.75;1.75;2013;11.15856627;238;demersal fisheries
1300:381:477;38.75;1.75;2014;11.94187672;238;demersal fisheries
1300:381:477;38.75;1.75;2015;11.23701478;238;demersal fisheries
1300:381:477;38.75;1.75;2016;10.70030205;238;demersal fisheries
1300:381:477;38.75;1.75;2017;10.51431105;238;demersal fisheries
1300:381:478;38.75;1.85;2013;6.364892361;127.4000015;demersal fisheries
